UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,BENZNE,2BZTPN,2BZFRN,BIPHENYL,ACNPHTHN,ACNPHTYL,FLUORENE,PHNANTHR,ANTHRACN,PYRENE,FLORNTHN,CHRYSENE,PERYLENE
US05181,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,47.6,23.8,30.4,41.3,440,48.4,960,932,0,0
US05182,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,52.3,35.2,73.8,101,884,201,1860,1330,926,0
US05183,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,45.6,65.2,44.6,146,907,179,1670,1510,0,0
US05184,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,53.4,46.7,33.2,136,1130,307,2640,1690,940,0
US05185,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,37.6,55.1,31.9,145,992,240,1950,1620,0,296
US05186,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,24.3,125,0,0,1720,454,3380,2780,0,122
US05187,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,24.4,74,42.4,0,1020,219,2090,1650,0,364
US05188,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,"Boston Harbor, Spectacle Island",2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,34.1,109,30.6,152,1160,245,2330,1640,0,251
US05189,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,0,0,0,0,210,3.98,418,497,0,0
US05190,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,0,27.5,0,0,290,57.7,570,644,459,86.9
US05191,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,0,22.3,0,0,243,63.9,475,536,374,0
US05192,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,0,21,0,48.8,286,54.2,518,579,477,0
US05193,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,0,0,0,50.6,342,94.1,632,749,535,0
US05194,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",Surface,Core,NA,NA,NA,0,21.3,0,40.7,235,63.8,489,523,298,0
US05195,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,36.4,0,38.5,251,46.1,461,533,329,196
US05196,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,0,176,14.4,466,551,285,168
US05197,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,37.8,260,55.3,520,567,0,0
US05198,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,21.4,0,16.2,0,253,74.5,452,478,0,0
US05199,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,22.3,25.6,0,283,27.2,569,542,456,127
US05200,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,22.2,0,19.8,38.9,263,51.9,411,564,369,143
US05201,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,29.3,25.7,15.4,48.5,316,88.3,665,703,568,0
US05202,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,20.7,0,40.9,256,72.8,496,529,352,72.8
US05203,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,26.9,0,0,0,234,45.8,550,566,413,0
US05204,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,33.3,0,0,187,69.6,409,473,0,0
US05205,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,0,NA,0,NA,0,0,0
US05206,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,0,228,34.8,423,411,0,91.2
US05207,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,23,235,66.9,395,459,269,0
US05208,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,0,338,87.7,661,715,530,0
US05209,42.288888888888884,-70.92888888888889,NA,MA,NA,Southeast Boston Harbor,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,0,0,0,0,255,79.6,510,513,348,0
US05210,42.35611111111111,-71.04472222222222,NA,MA,NA,Boston Inner Harbor,Fort Point Channel,1,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05211,42.35611111111111,-71.04472222222222,NA,MA,NA,Boston Inner Harbor,Fort Point Channel,1,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05212,42.35611111111111,-71.04472222222222,NA,MA,NA,Boston Inner Harbor,Fort Point Channel,1,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05213,42.32944444444445,-70.99277777777777,NA,MA,NA,Northwest Boston Harbor,Spectacle Island,2,NA,NA,"see 53, in cm",depth,Core,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05235,41.2065,-67.2414,62,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05236,40.9875,-66.9305,72,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05237,40.986667,-66.930167,72,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05239-1,40.9833,-66.93,72,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05239-2,40.9833,-66.93,72,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05240,40.987167,-66.93,72,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05241,40.895,-66.775,101,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05242,40.845,-68,66,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05244,40.845,-68,65.7,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05245,40.846664,-68.003833,65,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05246,40.886664,-68.003823,65,NA,NA,Gulf of Maine (<=50m Isobath),GEORGES BANK,9,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05247,40.6589,-67.7701,82,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05249-1,40.659332,-67.770004,82,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05249-2,40.659332,-67.770004,82,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05250,40.659836,-67.770493,82,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05251,40.657669,-67.769669,82,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05252,40.6597,-67.7631,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05253,40.6643,-67.7695,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05254,40.6591,-67.7748,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05255,40.6544,-67.7693,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05256,40.6591,-67.7575,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05257,40.6661,-67.7611,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05258,40.6683,-67.7686,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05259,40.6654,-67.7785,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05260,40.6583,-67.781,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05261,40.6523,-67.7779,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05262,40.6499,-67.7683,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05263,40.6525,-67.7597,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05264,40.659,-67.7461,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05265,40.6723,-67.752,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05266,40.6762,-67.7687,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05267,40.6723,-67.7847,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05268,40.6589,-67.7925,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05269,40.6436,-67.7855,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05270,40.6411,-67.7684,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05271,40.6467,-67.75209,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05272,40.6597,-67.7228,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05273,40.695,-67.7687,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05274,40.6845,-67.8013,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05275-1,40.6602,-67.8158,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05275-2,40.6602,-67.8158,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05275-3,40.6602,-67.8158,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05278,40.6396,-67.8075,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05279,40.6228,-67.7691,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05280,40.6594,-67.699,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05281,40.6589,-67.8398,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05282,40.5717,-67.755,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05283,40.4813,-67.7212,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05284,40.4524,-67.6239,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05285,40.4471,-68.1666,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05286,40.6989,-68.589,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05287,40.5131,-68.5619,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05288,40.3691,-68.4998,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05289,40.487,-70.208,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05290,40.486955,-70.208055,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05291,40.486955,-70.208044,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05292,40.486955,-70.20804,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05293,41.5682,-68.9808,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05294,41.569168,-68.980835,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05295,41.567833,-68.980667,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05296,41.567497,-68.980835,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05297,41.4569,-68.0092,NA,NA,NA,Gulf of Maine (<=50m Isobath),GEORGES BANK,9,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05298,40.573669,-67.213669,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05299,40.573669,-67.212494,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05300-1,40.5736,-67.213,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05300-2,40.5736,-67.213,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05300-3,40.5736,-67.213,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05303,40.573502,-67.212662,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05304,40.584,-67.1896,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05305,40.585335,-67.19017,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05306,40.583168,-67.189334,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05307,40.584503,-67.18866,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05308,40.559502,-67.227997,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05309,40.55867,-67.227493,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05310,40.5591,-67.2278,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05311,40.559166,-67.227829,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05312,41.206461,-67.24135,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05313,40.985944,-66.933444,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05314,40.892333,-66.773889,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05315,40.846667,-68.003389,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05316,40.846333,-68.003,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05317,40.846667,-68.003833,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05318,40.847,-68.003333,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05319,40.658278,-67.761333,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05320,40.658,-67.761667,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05321,40.658,-67.7615,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05322,40.658833,-67.760833,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05323,40.658111,-67.754778,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05324,40.663556,-67.761778,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05325,40.658722,-67.768333,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05326,40.652667,-67.760833,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05327,40.657889,-67.747722,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05328,40.669444,-67.761722,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05329,40.667703,-67.773795,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05330,40.658334,-67.777667,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05331,40.651,-67.772667,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05332,40.647667,-67.761944,NA,NA,NA,Gulf of Maine (>50m Isobath),NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
