UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,SAMPLE_WT,SAMP_UNITS,Q1_MM,Q2_MED_MM,Q3_MM,GRN_SI_PCT,SPECIFIC_G,GRAVEL_PCT,SAND_PCT,SILT_PCT,CLAY_PCT,FINES_SIL,SED_CLASS,CLASSIF_S,MEDIAN,MEAN,STDEV_SORT,SKEWNESS,KURTOSIS
US05196,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05197,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05198,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05199,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05200,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05201,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05202,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05203,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05204,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05205,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05206,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05207,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05208,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05209,42.288888888888884,-70.92888888888889,NA,MA,NA,SOUTHEAST BOSTON HARBOR,"Boston Harbor, Peddocks Island",4,NA,NA,"see 53, in cm",depth,Core,"Boston Harbor, Peddocks Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05210,42.35611111111111,-71.04472222222222,NA,MA,NA,BOSTON INNER HARBOR,Fort Point Channel,1,NA,NA,"see 53, in cm",depth,Core,Fort Point Channel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05211,42.35611111111111,-71.04472222222222,NA,MA,NA,BOSTON INNER HARBOR,Fort Point Channel,1,NA,NA,"see 53, in cm",depth,Core,Fort Point Channel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05212,42.35611111111111,-71.04472222222222,NA,MA,NA,BOSTON INNER HARBOR,Fort Point Channel,1,NA,NA,"see 53, in cm",depth,Core,Fort Point Channel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05213,42.32944444444445,-70.99277777777777,NA,MA,NA,NORTHWEST BOSTON HARBOR,Spectacle Island,2,NA,NA,"see 53, in cm",depth,Core,Spectacle Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05235,41.2065,-67.2414,62,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.54,NA,NA,NA,NA,NA,NA,0.53,99.35,0.05,0.07,0.12,SAND,NA,2.1,2.09,0.61,1.35,-7.07
US05236,40.9875,-66.9305,72,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,21.21,NA,NA,NA,NA,NA,NA,0.19,99.72,0.05,0.04,0.09,SAND,NA,1.46,1.43,0.49,2.47,-0.7
US05237,40.986667,-66.930167,72,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,16.88,NA,NA,NA,NA,NA,NA,0.59,99.29,0.07,0.05,0.12,SAND,NA,1.18,1.12,0.62,1.51,6.59
US05239-1,40.9833,-66.93,72,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,21.75,NA,NA,NA,NA,NA,NA,0.46,99.45,0.05,0.04,0.09,SAND,NA,1.39,1.33,0.59,1.2,1.26
US05239-2,40.9833,-66.93,72,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05240,40.987167,-66.93,72,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,20.41,NA,NA,NA,NA,NA,NA,0.39,99.51,0.05,0.05,0.1,SAND,NA,1.31,1.23,0.57,1.66,5.68
US05241,40.895,-66.775,101,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.61,NA,NA,NA,NA,NA,NA,1.87,96.63,0.61,0.89,1.5,SAND,NA,2.22,2.27,1.09,1.1,13.04
US05242,40.845,-68,66,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.02,NA,NA,NA,NA,NA,NA,0,99.71,0.13,0.17,0.3,SAND,NA,2.59,2.67,0.37,9.77,-5.07
US05244,40.845,-68,65.7,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.94,NA,NA,NA,NA,NA,NA,0,99.68,0.18,0.14,0.32,SAND,NA,2.56,2.62,0.31,16.66,-126.26
US05245,40.846664,-68.003833,65,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.09,NA,NA,NA,NA,NA,NA,0,99.64,0.2,0.16,0.36,SAND,NA,2.53,2.57,0.26,32.08,-219.7
US05246,40.886664,-68.003823,65,NA,NA,"GULF OF MAINE, <=50M",GEORGES BANK,9,NA,NA,NA,Surface,Grab,GEORGES BANK,24.8,NA,NA,NA,NA,NA,NA,0,99.15,0.47,0.38,0.85,SAND,NA,2.5,2.54,0.51,6.93,59.68
US05247,40.6589,-67.7701,82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05249-1,40.659332,-67.770004,82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05249-2,40.659332,-67.770004,82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05250,40.659836,-67.770493,82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05251,40.657669,-67.769669,82,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05252,40.6597,-67.7631,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.86,NA,NA,NA,NA,NA,NA,1.38,98.25,0.22,0.16,0.38,SAND,NA,0.76,0.84,0.8,1.42,23.86
US05253,40.6643,-67.7695,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.12,NA,NA,NA,NA,NA,NA,1.67,97.77,0.23,0.33,0.56,SAND,NA,1.88,1.92,0.97,0.55,11.45
US05254,40.6591,-67.7748,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.19,NA,NA,NA,NA,NA,NA,0.64,98.85,0.34,0.17,0.51,SAND,NA,0.9,0.98,0.82,1.38,22.24
US05255,40.6544,-67.7693,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.01,NA,NA,NA,NA,NA,NA,0.32,99.28,0.26,0.14,0.4,SAND,NA,0.91,1,0.7,1.86,33.66
US05256,40.6591,-67.7575,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.86,NA,NA,NA,NA,NA,NA,1.29,98.31,0.27,0.13,0.4,SAND,NA,0.81,0.89,0.77,1.38,23.42
US05257,40.6661,-67.7611,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05258,40.6683,-67.7686,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.99,NA,NA,NA,NA,NA,NA,2.78,96.81,0.25,0.15,0.4,SAND,NA,0.54,0.58,0.87,1.3,17.93
US05259,40.6654,-67.7785,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.47,NA,NA,NA,NA,NA,NA,0.74,98.73,0.33,0.2,0.53,SAND,NA,0.81,0.91,0.81,1.71,27.85
US05260,40.6583,-67.781,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.45,NA,NA,NA,NA,NA,NA,0.33,99.22,0.28,0.17,0.45,SAND,NA,0.69,0.8,0.74,2.27,35.11
US05261,40.6523,-67.7779,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,23.91,NA,NA,NA,NA,NA,NA,0,99.46,0.35,0.19,0.54,SAND,NA,1.11,1.12,0.76,2.21,25.4
US05262,40.6499,-67.7683,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.69,NA,NA,NA,NA,NA,NA,1.52,98.05,0.25,0.18,0.43,SAND,NA,1.3,1.26,0.89,0.86,10.75
US05263,40.6525,-67.7597,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05264,40.659,-67.7461,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.79,NA,NA,NA,NA,NA,NA,0,99.57,0.26,0.17,0.43,SAND,NA,0.88,0.98,0.69,2.33,42.18
US05265,40.6723,-67.752,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05266,40.6762,-67.7687,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.87,NA,NA,NA,NA,NA,NA,0.93,98.53,0.34,0.2,0.54,SAND,NA,0.54,0.63,0.91,1.54,19.08
US05267,40.6723,-67.7847,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05268,40.6589,-67.7925,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26,NA,NA,NA,NA,NA,NA,0.15,99.27,0.36,0.22,0.58,SAND,NA,0.9,1,0.82,1.72,27.27
US05269,40.6436,-67.7855,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05270,40.6411,-67.7684,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.33,NA,NA,NA,NA,NA,NA,1.7,97.91,0.24,0.16,0.4,SAND,NA,0.66,0.76,0.75,1.95,32.13
US05271,40.6467,-67.75209,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05272,40.6597,-67.7228,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.99,NA,NA,NA,NA,NA,NA,0,99.7,0.18,0.11,0.29,SAND,NA,0.84,0.95,0.59,2.76,50.34
US05273,40.695,-67.7687,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05274,40.6845,-67.8013,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05275-1,40.6602,-67.8158,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.83,NA,NA,NA,NA,NA,NA,0.28,99.03,0.42,0.27,0.69,SAND,NA,0.93,1.05,0.84,1.88,29.17
US05275-2,40.6602,-67.8158,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05275-3,40.6602,-67.8158,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05278,40.6396,-67.8075,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05279,40.6228,-67.7691,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05280,40.6594,-67.699,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.09,NA,NA,NA,NA,NA,NA,1.03,98.74,0.14,0.09,0.23,SAND,NA,0.69,0.77,0.66,1.77,28.11
US05281,40.6589,-67.8398,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,22.48,NA,NA,NA,NA,NA,NA,13.43,83.32,2.24,1,3.24,GRAVEL > 10%,NA,2.24,1.94,1.72,0.1,2.89
US05282,40.5717,-67.755,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.63,NA,NA,NA,NA,NA,NA,1.02,96.22,1.13,1.63,2.76,SAND,NA,2.27,2.33,1.35,1.09,8.84
US05283,40.4813,-67.7212,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.42,NA,NA,NA,NA,NA,NA,2.38,94.88,1.31,1.43,2.74,SAND,NA,1.34,1.51,1.39,1.43,12.08
US05284,40.4524,-67.6239,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.76,NA,NA,NA,NA,NA,NA,0,97.79,1.22,0.99,2.21,SAND,NA,1.8,1.97,1.17,1.43,13.28
US05285,40.4471,-68.1666,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,23.46,NA,NA,NA,NA,NA,NA,0,98.76,0.43,0.81,1.24,SAND,NA,2.52,2.57,0.97,1.5,14.29
US05286,40.6989,-68.589,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.48,NA,NA,NA,NA,NA,NA,1.43,98.33,0.08,0.17,0.25,SAND,NA,1.99,2.01,0.74,0.31,21.5
US05287,40.5131,-68.5619,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,22.4,NA,NA,NA,NA,NA,NA,0,97.95,0.88,1.17,2.05,SAND,NA,3.18,3.2,0.82,2.9,19.33
US05288,40.3691,-68.4998,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,23.48,NA,NA,NA,NA,NA,NA,0,97.27,1.1,1.63,2.73,SAND,NA,1.63,1.82,1.28,1.76,15.81
US05289,40.487,-70.208,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,17.83,NA,NA,NA,NA,NA,NA,0,52.61,40.95,6.44,47.39,SILTY SAND,NA,3.95,4.75,1.7,0.6,0.39
US05290,40.486955,-70.208055,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,18.49,NA,NA,NA,NA,NA,NA,0,47.7,43.86,8.44,52.3,SILTY SAND,NA,4.17,4.92,1.85,0.53,0
US05291,40.486955,-70.208044,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,18.75,NA,NA,NA,NA,NA,NA,0,54.56,39.23,6.21,45.44,SILTY SAND,NA,3.91,4.7,1.73,0.57,0.19
US05292,40.486955,-70.20804,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,16.58,NA,NA,NA,NA,NA,NA,0,50.42,41.56,8.02,49.58,SILTY SAND,NA,3.99,4.91,1.83,0.49,-0.17
US05293,41.5682,-68.9808,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,22.74,NA,NA,NA,NA,NA,NA,2.55,87.91,2.88,6.67,9.55,SAND,NA,0.8,1.43,2.39,1.26,5.32
US05294,41.569168,-68.980835,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05295,41.567833,-68.980667,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05296,41.567497,-68.980835,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05297,41.4569,-68.0092,NA,NA,NA,"GULF OF MAINE, <=50M",GEORGES BANK,9,NA,NA,NA,Surface,Grab,GEORGES BANK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05298,40.573669,-67.213669,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.82,NA,NA,NA,NA,NA,NA,1.3,97.95,0.47,0.28,0.75,SAND,NA,0.39,0.43,0.91,2.08,30.03
US05299,40.573669,-67.212494,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05300-1,40.5736,-67.213,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.33,NA,NA,NA,NA,NA,NA,1.97,97.55,0.21,0.27,0.48,SAND,NA,0.53,0.54,0.84,1.87,31.36
US05300-2,40.5736,-67.213,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05300-3,40.5736,-67.213,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05303,40.573502,-67.212662,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,28.15,NA,NA,NA,NA,NA,NA,0.53,98.86,0.38,0.23,0.61,SAND,NA,0.5,0.53,0.8,2.44,38.97
US05304,40.584,-67.1896,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.17,NA,NA,NA,NA,NA,NA,0.88,98.78,0.15,0.19,0.34,SAND,NA,0.99,1.05,0.83,1.07,19.31
US05305,40.585335,-67.19017,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05306,40.583168,-67.189334,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05307,40.584503,-67.18866,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05308,40.559502,-67.227997,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05309,40.55867,-67.227493,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05310,40.5591,-67.2278,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.06,NA,NA,NA,NA,NA,NA,0,99.24,0.31,0.45,0.76,SAND,NA,2.41,2.39,0.63,3.88,34.68
US05311,40.559166,-67.227829,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05312,41.206461,-67.24135,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,26.13,NA,NA,NA,NA,NA,NA,0,99.89,0.05,0.06,0.11,SAND,NA,2,1.91,0.63,1.21,-10.55
US05313,40.985944,-66.933444,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,25.49,NA,NA,NA,NA,NA,NA,1.53,98.43,0.02,0.02,0.04,SAND,NA,1.32,1.26,0.64,0.53,-3.28
US05314,40.892333,-66.773889,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.27,NA,NA,NA,NA,NA,NA,0.62,98.27,0.39,0.72,1.11,SAND,NA,2.18,2.13,0.9,2.11,25.34
US05315,40.846667,-68.003389,NA,NA,NA,"GULF OF MAINE, >50M ISOBATH",NA,8,NA,NA,NA,Surface,Grab,NA,24.23,NA,NA,NA,NA,NA,NA,0,99.88,0.05,0.07,0.12,SAND,NA,2.56,2.61,0.22,36.01,-1073
